date,GWL,ET,NDVI,T,P
-1.364339974555471,-0.7807632219608203,0.2503587834661194,0.8141901609324131,-1.1670815871244677,0.09542601873357477
-1.3491306376462562,-1.1346168462949764,0.9659127069893556,0.5831516743364821,-0.03275215640744688,-0.30176656061254264
-1.3322917289253398,-1.2091123461548379,-0.3152009662110578,-0.6547706970749047,0.3702110323194073,-0.8159037648245545
-1.315996010808324,-1.5629659704889942,-0.603728540232113,-0.7432177450730558,0.8870551222081983,-0.7875394130002
-1.2991571020874075,-1.6002137204188718,-0.9413193054673571,-0.7859279165398436,1.2230236898843672,-0.7275898462552222
-1.2828613839703917,-1.4419107832167855,-0.7681958361159499,-0.7721395934678885,1.1866893114542036,-0.8742180116899259
-1.2660224752494753,-1.2836078460146463,-0.8374452238565128,-0.7832375120379989,1.221530496250251,-0.8621027114339614
-1.2491835665285589,-1.3301675334270464,-0.7653219865247165,-0.7445629473239783,0.9575338617384878,-0.8110574588510927
-1.232887848411543,-1.516406283076594,-0.5575738233030278,-0.6880644527852352,0.2581219635184094,-0.33827717810634583
-1.2160489396906267,-1.6560853453137414,-0.49985445862126865,-0.7183315034309904,-0.7589419937993442,1.4072781767369045
-1.1997532215736109,-1.2370481586022462,-0.5344791524915501,0.40188567102468176,-1.4263995482493332,0.5800951982731222
-1.1829143128526944,0.020063401532239556,0.21573408959583795,1.2002632069471573,-1.975397074392762,3.193256279104817
-1.166075404131778,-0.1941111605647163,1.820000030687588,1.7770186720301586,-1.5169866287190559,1.0893573703502675
-1.1508660672225632,0.18767827621684824,2.6336803366392023,1.3996894406464107,-1.1367199832307697,0.13023125880406114
-1.1340271585016468,0.1131827763570398,1.2544749057042812,0.416346595222098,-0.2509575194729765,-0.24345524831593543
-1.117731440384631,0.06662308894463968,-0.2315130811265875,-0.6076886182926188,0.30172321763460574,-0.2706426660237239
-1.1008925316637146,-0.026496285880107634,-0.24016925459415786,-0.7566697675822803,0.8875528534195699,-0.7415128629759413
-1.0845968135466986,-0.2592947229420553,-0.8028205299862313,-0.8104778576191785,1.0637497022452944,-0.784092400378682
-1.0677579048257824,-0.492093160004003,-0.6960725987841536,-0.8155223660601377,1.1070523176346667,-0.8196847716536951
-1.050918996104866,-0.4641573475565947,-0.9961301958640125,-0.8434353127667785,0.6170857131599696,-0.6539855952980477
-1.03462327798785,-0.5852125348288032,-0.719132644901761,-0.7842464137261906,0.2621038132093861,0.2993816070347977
-1.0177843692669337,-0.4688133162978294,-0.5229491294327464,-0.44323764311734914,-0.5941929628351783,-0.14168216206638315
-0.967810833708085,-0.3803499102142639,0.002203602497812244,0.6853870454065883,-0.7151416471985991,0.030568456340997453
-0.9526014967988702,-0.4362215351091334,0.045484469835664045,0.29695989545273044,-0.11139368780423894,-0.10249378827733639
-0.9357625880779538,-0.492093160004003,0.40038758200604885,-0.22127927171514433,0.19441236846278023,0.8825560841478175
-0.9194668699609378,-1.0973690963650988,-0.11032665258060244,-0.5821297755250922,1.0468268410586428,-0.5613355064635478
-0.9026279612400215,-1.0973690963650988,-0.5864161932969723,-0.7980347367981457,1.1259661036668072,-0.8714180713356092
-0.8863322431230056,-1.0973690963650988,-0.9240069585322164,-0.8895084898608725,1.2240191523071113,-0.8719991066013364
-0.8694933344020892,-1.190488471189846,-0.6643217545051056,-0.7011801747317291,1.0786816385864573,-0.8560765606244339
-0.8526544256811729,-1.2836078460146463,-0.6960725987841536,-0.76743138558966,0.8540057697730906,-0.8303545847250965
-0.836358707564157,-1.2370481586022462,-0.9268808081234496,-0.6806658404051618,0.1359787242476958,-0.39811164756280987
-0.8195197988432406,-1.190488471189846,-0.8576314203828868,-0.5760763653959411,-0.43641216883022177,1.166245871548567
-0.8032240807262248,-0.9949377840578291,-0.41329272394556504,0.47149988750991845,-1.3741377710552625,0.007283080663013687
-0.7863851720053083,-0.7993870969258121,0.8505086023197076,1.8197288434969463,-1.375630964689379,0.21729151211851502
-0.7695462632843919,-0.8180109718907509,0.9890073778008334,1.3499169573622802,-0.49982312515902766,0.060870663752551506
-0.7537937357712766,-0.7062677221010119,-0.14207749685965057,-0.1409034372225277,-0.04917728638272617,-0.46372339209407815
-0.7369548270503602,-1.1206489400712722,-0.5229491294327464,-0.5861653822778594,0.39012028077429095,0.05025791893308544
-0.7206591089333443,-1.5350301580415329,0.13492005410260097,-0.796016933421762,0.652922360378761,-0.46238676470425777
-0.703820200212428,-1.6560853453137414,-1.0625057340133421,-0.9140584309402073,1.2220282274616225,-0.8658866805107464
-0.6875244820954121,-1.4046630332868548,-0.7162587953105277,-0.9133858298147459,1.0951067685617366,-0.8732851125941415
-0.6706855733744956,-1.2277362211197766,-0.7768520095835202,-0.7933265289199173,1.1533413202922727,-0.8742653597952388
-0.6538466646535793,-1.0042497215402986,-0.5171668055564094,-0.930873459076738,0.6526237216519377,0.23322973530227056
-0.6375509465365634,-0.7155796595834812,0.19263941878436017,-0.13854933328341368,-0.6756217890156543,1.4765451260546811
-0.620712037815647,-0.42690959762666403,-0.21132688460021348,0.06928441448410547,-0.9318538166300123,1.4440726538251336
-0.6044163196986312,0.34598121341898747,0.3484505412006267,1.5046152162183624,-1.7359883617227807,0.5472133535557351
-0.5875774109777148,0.7650184001304827,1.075569112476537,2.317117375775523,-1.9773879992382506,1.7105818644430757
-0.5707385022567983,1.8452031480979434,2.512493908093217,2.5320134353603847,-1.6120532900911275,1.7904685715317263
-0.5555291653475836,1.9010747729928128,2.4778692142229355,1.9811531136076408,-0.8166788143185079,1.15072762228637
-0.5386902566266671,1.6962121483782735,1.0582567655413961,0.11670279382912191,-0.2370210455545576,-0.5230185615463537
-0.5223945385096512,1.3609823990090562,-0.09301430564546172,-0.7778567030343089,0.4231696332093986,-0.7825327790936626
-0.5055556297887349,1.1654317118770392,-0.5258229790239798,-0.8572236358387336,0.9268736191179663,-0.6288294080913084
-0.489259911671719,0.858137774955283,-1.1057866013511939,-0.8471346189568152,1.203114441429483,-0.8633512024549554
-0.47242100295080264,0.48566027565613495,-0.6729779279726759,-0.8393997060140113,0.9189099197360129,-0.8723912568039128
-0.4555820942298862,0.1131827763570398,-0.6729779279726759,-0.7607053743350477,0.4711509219856692,0.6197905118105942
-0.43928637611287036,0.3739170258663958,-0.8461013973240831,-0.6557795987630963,0.467766349748339,-0.6875280157729987
-0.422447467391954,0.1131827763570398,-0.7681958361159499,-0.6641871128313617,-0.39460274707496534,-0.4301687773292366
-0.4061517492749381,0.6718990253057354,0.17532707184921945,0.16613897655052182,-1.3661740716733088,2.788084573720807
-0.3893128405540217,0.7184587127180826,0.6427604390980189,0.8928844926113769,-1.6434103564075697,2.0195733322659115
-0.3724739318331053,0.7650184001304827,1.941186459233573,1.7255646859323746,-1.5433663829217772,2.998858092741
-0.3572645949238905,0.8115780875428829,3.2136439589664163,1.9865339226113308,-1.3835946640713324,0.5181296301424569
-0.3404256862029741,0.858137774955283,1.5430024797253366,0.4052486766519879,0.02777195889540045,-0.2959547558705015
-0.32412996808595823,0.9046974623676831,0.045484469835664045,-0.47451359545129607,0.40126945990902624,-0.5257885817442093
-0.30729105936504186,0.9512571497800303,-0.4479174178158465,-0.5925550929697412,0.8362865386482433,-0.7330987468541936
-0.29099534124802595,0.9978168371924304,-0.7855081830510906,-0.6951267646025783,0.831806957745895,-0.8119379481455696
-0.2741564325271096,1.0443765246048304,-0.9759439993376385,-0.727411618624717,1.2897196722082285,-0.7387221271698687
-0.25731752380619316,1.0536884620873,-0.5344791524915501,-0.7331287281911374,0.7226047299708556,-0.7327123639741802
-0.2410218056891773,0.6532751503407436,-0.26901162458810224,-0.4997361376560919,0.043102080205661544,0.6170742654968778
-0.2241828969682609,1.0630003995697694,-0.407510400069228,-0.4388657358018509,-0.7529692192628787,3.3503601323652568
-0.20788717885124505,1.5192853362111953,0.1811093957255565,1.2493630891058267,-1.638930775505221,0.9048334182485045
-0.19104827013032866,1.9755702728526212,0.8245400819169965,2.2142094035799555,-1.6284784200664069,1.2158685564595197
-0.17420936140941226,1.804463421612113,1.0409444186062555,1.7665933545855095,-1.4522815712406827,-0.14722058002543906
-0.15900002450019746,1.6333565703715518,1.9671549796362842,1.3277211202220591,-0.8525154615372992,1.2604932622641896
-0.14216111577928106,1.4622497191310435,1.1736608702110443,0.04002626552654199,-0.09496855782895966,0.8986746835688688
-0.1258653976622652,1.2911428678904824,0.3426682173242896,-0.5807845732741697,0.18973369507588275,1.6873561977618001
-0.1090264889413488,1.120036016649974,-0.6556655810375351,-0.5619517417612554,0.8706299922329183,-0.7177682582006366
-0.09273077082433293,0.948929165409413,-0.43060507088070576,-0.5236134776099655,0.9507647172638267,-0.8548269679153366
-0.07589186210341653,0.7778223141689047,-0.5691038463618315,-0.6746124302760108,0.7860156862996615,-0.8665395557291458
-0.05905295338250014,0.6067154629283434,-0.9499754789349274,-0.6275303514937249,0.8818787176099284,-0.7856250306617194
-0.04275723526548427,0.2621737760767096,-0.7653219865247165,-0.6806658404051618,0.14394242362964926,-0.08140808120950549
-0.02591832654456788,0.32735733845404863,-0.14207749685965057,0.2051498418272731,-1.112331153873537,2.150608120034046
-0.009622608427552012,0.5042841506211267,-0.4479174178158465,1.025050613764508,-1.288528002699261,-0.699217741861747
0.007216300293364384,0.3925409008313876,0.2618888065249231,1.2312028587183734,-1.2377594191393064,-0.2523747170347436
0.02405520901428078,0.16905440125190938,0.19263941878436017,1.2318754598438344,-0.9266774120317426,-0.7007940819827784
0.039807736527396116,0.03868727649723137,-0.32673098926986144,0.20582244295273427,0.13070277340715108,-0.490846884001702
0.05664664524831251,-0.017184348397638195,0.19263941878436017,-0.11870760008230745,0.34104398333300145,1.05932159672359
0.07294236336532837,-0.7062677221010119,-0.8114767034538016,-0.6214769413645739,1.009297907721186,-0.765805579728415
0.08978127208624477,-0.7062677221010119,-0.7595396626483795,-0.7654135822132763,0.9149280700450354,-0.798674513647951
0.10607699020326064,-0.7248915970659507,-0.8634137442592238,-0.8198942733756356,0.9866013644826187,-0.8686961010928415
0.12291589892417704,-0.7435154720309425,-1.0019125197403496,-0.8172038688737908,1.2787695855580423,-0.8680294652451691
0.13975480764509343,-0.752827409513412,-0.698946448375387,-0.7428814445103252,0.9826195147916412,-0.2184177989892098
0.1560505257621093,-0.687643847136073,0.019515949432952966,-0.868321554408844,0.25613103867292136,1.8281522101988652
0.17288943448302568,1.556533086141126,0.13492005410260097,0.4560300616243105,-1.4816477127116365,1.849059954215745
0.18918515260004157,1.7148360233432653,0.33113819426548596,1.6848723178419704,-1.4617384642567524,-0.4592526219696715
0.20602406132095796,1.3144227115967089,1.2486925818279442,1.8698376273438073,-1.4049971061603328,0.3133517717699931
0.22286297004187436,1.118872024464639,2.2354963571309656,1.9734182006648369,-1.4925977993618231,-0.36863607598481296
0.23807230695108916,1.1374958994296307,2.720242071314906,1.7003421437275785,-1.3855855889168207,1.8103996049847406
0.25491121567200553,1.379606273974048,0.7293221737737225,0.20548614239000368,-0.2044694243308223,0.35115875365496063
0.27120693378902144,1.1374958994296307,0.06279681677080477,-0.6076886182926188,0.444074344087027,-0.4068426273328242
0.2880458425099378,0.9046974623676831,-0.915350785064646,-0.8118230598701008,1.0697224767817592,-0.8663193198442045
0.30434156062695367,0.7650184001304827,-1.0278810401430607,-0.7815560092243458,1.3658725475481601,-0.8692730716304868
0.3211804693478701,0.25286183859418726,-1.0278810401430607,-0.7714669923424274,1.3071402646062524,-0.8623017128901476
0.33801937806878646,0.20630215118184006,-0.4536997416921836,-0.6658686156450148,0.8487298189325458,-0.49033538489726575
0.35431509618580237,0.1131827763570398,-0.8345713742652794,-0.6530891942612516,0.14463924732557001,-0.5804985399948802
0.37115400490671874,-0.07305597329250775,-0.7999466803949979,-0.5959180985970473,-0.41680155910216105,0.1865028726846282
0.3874497230237346,-0.13823953566984676,-0.8114767034538016,-0.42205070766532027,-1.0545943333543728,-0.25479464693735937
0.404288631744651,-0.2592947229420553,0.40038758200604885,0.2411340020394485,-1.2292979885459807,1.7723439019494829
0.4211275404655674,-0.1941111605647163,1.2775349518218886,1.5769198372054436,-1.224818407643632,-0.04142337943256449
0.4363368773747822,0.07593502642710911,2.1662469693904023,1.3815292102589574,-0.393109553440849,-0.2253180215546655
0.4531757860956986,-0.06374403581003832,1.1852255179637183,0.1570588613567955,0.298537737881824,0.6952547336306519
0.46947150421271444,-0.166175348117308,-0.4911982851536983,-0.7052157814844966,0.9791353963120369,-0.6961457417260289
0.48631041293363086,-0.2592947229420553,-0.5691038463618315,-0.7146321972409537,1.0264198613923867,-0.8387291025110705
0.5026061310506468,-0.35241409776685556,-0.6556655810375351,-0.8084600542427947,1.1359207278942494,-0.844010205687794
0.5194450397715631,-0.4455334725916558,-0.8028205299862313,-0.8185490711247131,0.9632079975481292,-0.8570699928767148
0.5362839484924795,-0.5386528474164032,-0.6960725987841536,-0.8124956609955621,0.8148840965592433,-0.6387712606957497
0.5525796666094954,-0.5386528474164032,-1.030754889734294,-0.6773028347778557,0.5261999939634241,-0.6359597639071124
0.5694185753304117,-0.5852125348288032,0.24457645958978233,-0.3756412300084959,-0.8587868748005879,3.941803985551308
0.5857142934474276,0.18767827621684824,-0.006452570969758117,1.666039486329056,-1.73101104960906,0.8022141968168297
0.6025532021683441,0.9605690872625526,0.758164543767667,2.1644369202958247,-1.6877084342196869,0.8443469022497357
0.6193921108892605,0.9698810247450221,2.6625227066331467,2.0507673300928775,-1.6339534633914998,-0.2648756986907025
0.6346014477984753,0.9140093998501525,3.083801356952861,2.027898891827196,-0.6668617196955052,0.6228266044888591
0.6514403565193917,0.858137774955283,1.5430024797253366,0.6137550255449677,0.002586759599972066,-0.815647622538606
0.6677360746364075,0.6718990253057354,-0.15360751991845426,-0.2700428533110831,0.6799989382774032,-0.5680906061243253
0.6845749833573239,0.6160274004108659,-0.5229491294327464,-0.46879648588487555,0.9671898472391067,-0.8477028896326001
0.7008707014743397,0.23423796362924837,-0.6383532341023944,-0.6736035285878189,1.0951067685617366,-0.836461874164862
0.7177096101952561,0.03868727649723137,-0.603728540232113,-0.6685590201468598,0.7267856721463807,-0.7476228814529382
0.7345485189161726,0.020063401532239556,-0.6383532341023944,-0.6941178629143864,0.763816874272465,-0.7021401529681188
0.7508442370331885,-0.1289275981873773,-0.28057627234077637,-0.4028815755896756,-0.12085058082030878,0.46452619032951176
0.7676831457541048,-0.1475514731523162,-0.3959803770104243,-0.10760968151219731,-0.46030326697608287,-0.21754958488196152
0.7839788638711207,-0.21273503552970813,-1.3654718053783048,0.5458223118733839,-0.5862292634532248,-0.7694426624547621
0.8008177725920371,-0.3989737851792557,0.036828296368093684,0.41601029465936745,-0.6260477603629928,-0.24959557997364654
0.8176566813129534,-0.3989737851792557,-0.3152009662110578,0.07802822911510118,-0.5364561423160146,0.6602833943956776
0.8334092088260688,-0.4455334725916558,0.31382584733034524,0.575416761393678,-0.37320030498596496,0.6076641912665586
0.8502481175469853,-0.4175976601441946,0.15801472491407872,0.3342892579158285,0.3821565813923375,-0.3906808987756302
0.8665438356640011,-0.5852125348288032,0.1811093957255565,-0.6012989076007371,0.46378450005736227,0.5760052517731686
0.8833827443849175,-0.5759005973463338,-0.6643217545051056,-0.7563334670195498,1.1896756987224364,-0.8300281574690657
0.8996784625019334,-0.7900751594433426,-0.9499754789349274,-0.7338013293165986,1.2309873892663208,-0.8443080644041348
0.9165173712228497,-0.864570659303151,-1.2096606829620382,-0.7287568208756394,1.3658725475481601,-0.8431379044029901
0.9333562799437661,-0.9390661591629595,-0.8980384381295052,-0.7808834080988845,0.9567374918002921,-0.8214613317619226
0.949651998060782,-0.1289275981873773,-0.7076026218429573,-0.46341567688118557,0.26608566290036284,-0.3935532368067739
0.9664909067816984,-1.0321855339877597,-0.1882322137887357,-0.0914672545011278,-0.8767051984099836,1.7211066065341105
0.9827866248987143,-0.8459467843381593,-0.17091986685359498,1.5076419212829375,-1.3537307913890062,1.1948497554254878
0.9996255336196307,-0.231358910494647,0.5215740105520339,2.2777702099360417,-1.5209684784100328,0.3938062218175261
1.0164644423405471,-0.37103797273179445,2.82411615292575,2.1768800411168576,-1.289523465122005,1.890492942837883
1.031673779249762,-0.2592947229420553,2.5903994693013503,0.728433517436107,-0.4174983827980821,0.05197534432854798
1.0485126879706783,-0.2592947229420553,-0.026638767496132143,-0.5350476967428063,0.31914381003262904,-0.7167712176312755
1.0648084060876941,-0.4362215351091334,-0.5171668055564094,-0.8605866414660398,0.7038900364232643,-0.6866795374997108
1.0816473148086105,-0.5479647848988726,-0.9759439993376385,-0.9295282568258155,1.2100826783886924,-0.8226601818996702
1.0979430329256263,-0.6317722222412033,-0.8720699177267942,-0.847470919519546,1.300172027647043,-0.8703416898634362
1.1147819416465428,-0.6783319096536035,-0.9932563462727793,-0.7966895345472234,1.1543367827150166,-0.8450729787645352
1.1316208503674592,-0.6690199721710811,-0.8345713742652794,-0.7122780933018394,0.8686390673874302,-0.8285413247986461
1.147916568484475,-0.7248915970659507,-1.4174088461837269,-0.7190041045564517,0.42993877768405897,-0.6004007116124364
1.1647554772053914,-0.7062677221010119,-0.9932563462727793,-0.8373819026376276,-0.3134725596213126,-0.11024120035783454
1.1810511953224072,-0.7248915970659507,-0.5864161932969723,-0.7670950850269294,-1.2940030460243541,0.9397094924824282
1.1978901040433236,-0.5386528474164032,-0.34404333620500216,0.20414094013908102,-1.60558278434329,1.6302809474012148
1.21472901276424,-0.04512016084509944,0.9630388573981222,1.8042590176113384,-1.4473042591269616,1.4236928855056779
1.2299383496734548,0.36460508838392636,2.798147632523039,1.9535764674637306,-1.1745475552950497,2.3752944308585264
1.2467772583943713,0.48566027565613495,3.320391890168494,1.041193040775577,-0.9112477444792076,0.8489268188090445
1.2630729765113873,0.7091467752356132,1.7334382960118844,-0.2700428533110831,-0.036734006098423616,-0.5995670979542943
1.2799118852323035,0.5787796504809352,0.10607768410865658,-0.7570060681450109,0.838277463493732,-0.858881714670886
1.2962076033493195,0.36460508838392636,-0.7768520095835202,-0.8393997060140113,0.9074621018744543,-0.8725390676764914
1.313046512070236,0.21561408866430948,-0.7855081830510906,-0.8357003998239745,1.1971416668930175,-0.8414393740162666
1.3298854207911521,0.09455890139210092,-0.4536997416921836,-0.8763927679143787,0.924384963061106,-0.05733158106747208
1.3461811389081682,0.3925409008313876,0.2618888065249231,0.014131122196284648,-0.49982312515902766,1.7912277070807154
1.3630200476290846,1.5192853362111953,0.5648548778898856,1.0704511897331404,-1.4388428285336357,1.7033936206790312
1.3793157657461004,1.491349523763787,0.980351204333263,1.408769555840137,-1.3487534792752855,-0.6197247393243954
1.3961546744670168,1.603092773553526,0.6889151560271041,1.8812718464766485,-1.3552239850231225,-0.328466581498861
1.4129935831879332,1.3423585240441172,0.5821672248250264,1.2718952268087775,-0.6235591043061325,-0.15338860508954094
1.428202920097148,1.0536884620873,0.30804352345400815,-0.04371257459338078,-0.1541985719822397,-0.16190411692585044
1.4450418288180644,0.8860735874026913,0.3196081712066823,-0.5952454974715862,0.22885536828973008,-0.3227374885405158
1.4613375469350802,0.7184587127180826,-0.8980384381295052,-0.9207844421948196,1.0353790231970843,-0.7299141576964296
1.4781764556559966,0.5042841506211267,-0.3180748158022911,-0.9961157682464769,1.1264638348781788,-0.8649433813926378
1.4944721737730124,0.3552931509014569,-0.5604476728942612,-0.9900623581173259,1.1080477800574116,-0.8616650017152422
1.5113110824939289,0.7557064626480133,-0.8345713742652794,-0.9984698721855912,1.265828574062368,-0.840480402577367
1.5281499912148453,0.4577244632087266,-0.7306972926544351,-0.9470158860878073,0.9920764078077118,-0.8146249922898096
1.544445709331861,0.2621737760767096,-0.7076026218429573,-0.8098052564937172,0.3622473329374531,-0.2153237734637576
1.5612846180527775,0.15974246376943993,0.17532707184921945,-0.8427627116413173,-0.7355486268648554,-0.08037365621862441
1.5775803361697933,0.057311151462170244,-0.06704578524275064,0.07500152405052563,-1.0441419779155587,1.1755576474577996
1.5944192448907097,-0.03580822336263,0.5994795717601671,1.0354759312091568,-1.08943551815042,-0.31351403731157595
1.6112581536116262,0.001439526567300681,0.9024456431251298,0.48259780608002895,-0.3284044959624755,-0.842461387644054
1.6270106811247416,1.1747436493595085,0.35710671466819705,0.002360602500713367,-0.19053295041240337,-0.3647125791252456
1.643849589845658,3.651719019698655,0.20416944184316385,-0.7284205203129088,0.22885536828973008,-0.3085931879934327
1.6601453079626738,3.2792415203995073,-0.3613556831401429,-0.8427627116413173,0.8792905153107932,0.28573702780602156
1.6769842166835902,2.7205252714508643,-0.5229491294327464,-0.8948892988645623,1.1747437623812726,-0.8317305329751981
1.693279934800606,2.487726834388917,-0.8893822646619349,-0.9449980827114237,1.3643793539140439,-0.8471906662817377
1.7101188435215224,2.3108000222218386,-0.820132876921372,-1.0421889453405708,1.1165092106507373,-0.8629682032388205
