date,GWL,P,T,EV,NDVI
-1.2384855622779851,-0.023666954181996266,-0.30635179234096455,-0.407598146759382,0.9929830092986687,0.32613177179085284
-1.215018157147048,-0.10945966309168702,-0.585249182254978,0.3074057704689179,0.05723484136434501,-0.7231158535360266
-1.190768505178413,0.004930615454580862,-0.7504437224472758,0.9278504995979932,0.18665368441334626,-0.8026606694184572
-1.1673011000474758,-0.023666954181996266,-0.8152901103234517,0.9449073993678649,-0.8705336526585209,-0.9125355230114546
-1.1430514480788407,-0.023666954181996266,-0.7232836806151394,1.405976721272203,-1.3184943887059222,-0.921691760810871
-1.1188017961102057,0.1908148180922306,-0.7515871583975015,0.7900094283327193,-0.8028497718466655,-0.9477298120529616
-1.0953343909792685,0.3195038814567667,0.46613695507766656,-0.24406512021573926,-0.34891622598529887,-0.08246534000810658
-1.0710847390106337,0.4910892992761482,2.949541865776553,-0.891374466482362,-0.27325267126198577,0.9699297420623219
-1.0476173338796966,0.7484674260052204,1.0445022661923922,-1.3143855807751748,-0.08212275721509453,1.6228839501332084
-1.0233676819110615,0.7754762576605937,1.1664385224069498,-1.46864391806895,0.4016748377160989,1.5965597664598858
-0.9991180299424265,0.8024850893160076,-0.1626695526395071,-1.4004163189894638,1.3095419294388322,1.6180196988022681
-0.9772151184868851,0.8294939209714215,1.026323987961911,-0.892440522717979,2.695233806278794,1.2863922110046533
-0.9529654665182501,0.8565027526268354,1.008211864616655,-0.5333927825621841,1.2119939995571503,0.41139923629791836
-0.9294980613873131,0.8835114412943689,1.8225190482679712,0.19333775325790234,0.19262649422731162,-0.5377020380978434
-0.905248409418678,0.9105202729497828,-0.7330106127295624,1.0248616170391376,-0.8506322503583884,-0.6799098564200302
-0.8817810042877409,0.9375291046051967,-0.8672037793373487,0.9731578896117147,-0.43451853623905023,-0.7771948830388301
-0.8575313523191058,0.9645379362605699,-0.8773755351995763,0.9491716243103328,-0.5957844012161148,-0.7468648453282629
-0.8332817003504709,0.9915467679159838,-0.7948277661882406,1.0501271498232598,-0.8108055545188674,-0.7651773209270961
-0.8098142952195337,0.9629491982794067,-0.13158653700784165,0.25335671932313786,-1.1532386867731288,-0.7508706993655079
-0.7855646432508987,1.1774309705536337,1.9938557548798876,-0.7911651803343668,-0.482301014750773,0.6531811406887595
-0.7620972381199616,1.1917297553719424,-0.6959603778553202,-1.1589545816222209,-0.32502498672943747,1.5015637992909403
-0.7378475861513266,1.2918212490999015,-0.23210797859226642,-1.228781265055132,-0.022394659075441015,1.2809556948112497
-0.7135979341826916,1.3204188187364378,-0.6883821980661187,-1.009173680518037,0.22249054329713838,1.2449030084760475
-0.6909127758894523,1.3633151731912834,-0.5566439157066859,-0.18671129473954637,-0.022394659075441015,0.2646132990760233
-0.6666631239208173,1.349016388373015,0.7837899079311045,-0.06923189757455613,0.6863867359281993,-0.2012102989692887
-0.6431957187898802,1.3061200339181698,-0.7782922903676539,0.8546124362111077,-0.6674581189836989,-0.726263310279576
-0.6189460668212452,1.3061200339181698,-0.8131659729404775,0.9502376805459495,-0.4404913460530156,-0.8779134988324112
-0.595478661690308,1.2775224642815926,-0.8763765347070182,1.0829616818802625,-0.8765064624724862,-0.9915080740314214
-0.571229009721673,1.2775224642815926,-0.8734060090418072,1.204492092740596,-1.1512557139148925,-0.9551692552649874
-0.5469793577530381,1.7779799329214687,-0.28449514180765556,0.969426692787055,-0.7689958858211099,-0.8787718961261064
-0.5235119526221009,1.377613958009592,1.6686080139770656,0.4644358539752979,-0.39669870449702166,-0.9494466066403521
-0.4992623006534659,1.463406666919283,1.7341317560900047,-1.172280284567433,-0.3648277913297025,0.861199418194252
-0.4757948955225288,1.463406666919283,-0.4970862236107712,-1.3012730890770858,0.0492790586921432,1.5639406692994644
-0.45154524355389375,1.5491993758289737,0.20643876458423402,-1.3780291380415077,0.3897292180881682,1.5015637992909403
-0.42729559158525876,1.5349005910106648,-0.3925034547492755,-1.3268584387318934,1.3155147392527977,1.6200226258208903
-0.40539268012971746,1.563498160647242,1.619002066254252,-1.339331296688612,2.259218689859323,1.5195901424585414
-0.3811430281610824,1.5063030213741282,0.2739252778235933,-0.3884091345182766,1.4270151528599029,0.6111196732976897
-0.35767562303014533,1.4920042365558195,-0.45643087182453684,0.1101853668797795,0.2762458316228265,-0.7726167641391217
-0.3334259710615103,1.463406666919283,-0.8700804841747547,0.9800872551432247,-0.33895357921560465,-0.8922201203939993
-0.3099585659305732,1.2632236794633243,-0.8747976748086462,1.3553390500803977,-0.8346967937747287,-0.8547367719026383
-0.28570891396193815,1.148833400917097,-0.8625003565689902,1.3228243348940802,-1.145282904100927,-0.8358520314413417
-0.2614592619933031,1.1202358312805198,-0.46903088230250345,0.9136719516642879,-0.34492638902956996,-0.8395717530473547
-0.237991856862366,1.2060285401902107,-0.6089576487805237,0.2505849731105342,-0.7988599348909367,-0.8504447854341618
-0.213742204893731,1.1774309705536337,0.0650232478514983,-0.6664366007671818,-1.1532386867731288,-0.705661775230889
-0.19027479976279388,1.1774309705536337,-0.28253163616141413,-0.9953149494550164,-1.0815649690055447,0.18134876158757987
-0.16602514779415886,1.0773394768256745,1.5751670005217495,-1.3465804790908071,0.19262649422731162,1.028586890464834
-0.14177549582552385,1.0916382616439428,-0.05515649352257442,-1.284749217425023,1.6420363061626555,1.7625165765743092
-0.11987258436998253,1.005845552734252,-0.1993221195484682,-0.6786962474767768,1.9426597697191594,1.275805311049078
-0.0956229324013475,0.9915467679159838,0.5925916218039284,-0.04940325159208053,0.8137987148797081,0.1201164213039824
-0.0721555272704104,0.9772479830977155,-0.7206044146277254,0.6293547536252425,-0.2194973829362976,-0.7940766964815043
-0.047905875301775376,0.9343516286428702,-0.8444793648249684,1.0046065485624147,-0.3508991988435353,-0.9740539957262838
-0.02443847017083826,0.9200528438245613,-0.8558127395520975,1.1847700523816826,-0.4166001067971542,-0.9462991498968027
-0.00018881820220324004,0.905754059006293,-0.8543846912894575,1.0834947099980705,-0.9481801802400704,-0.9274144094355063
0.02406083376643178,0.5339856537309936,-0.6470160261760266,0.8561049149409717,-0.8506322503583884,-0.9374290445286181
0.047528238897368895,0.5196868689126847,-0.6528071272739617,0.7828668515540855,-1.1094460452171349,-0.8945091798438534
0.07177789086600392,0.6769735019137979,3.7442615459086963,-0.8361527534774029,-0.14185085535474803,-0.18232555850799242
0.09524529599694104,0.6483759322772208,0.7669127560322077,-1.5400696858552867,-0.2533512689618532,1.3247339567897098
0.11949494796557605,0.7913637804600658,0.6757651061245239,-1.607764256816964,0.3777835984602375,1.6889805417477457
0.14374459993421107,0.805662565278334,-0.3048368102383688,-1.4713090586579924,1.3871884570203818,1.7653779008866264
0.16564751138975237,1.0344431223708292,0.81672985129295,-0.7693110275042192,2.169626542649843,1.282386356967409
0.1898971633583874,0.8199613500966023,-0.817186090743489,-0.26538624492807855,1.8769588617655406,0.3453026446833808
0.2133645684893245,0.6769735019137979,-0.5922424851529664,0.6021703196170095,-0.31704531281797965,-0.505655205799886
0.23761422045795952,0.44819294482130284,-0.8480129513106741,1.159717730844684,-0.7331590269373178,-0.8404301503410501
0.26108162558889664,0.5339856537309936,-0.8445546278599813,1.1559865340200242,-0.6614853091697336,-0.8822054853008876
0.2853312775575317,0.5196868689126847,-0.7230300154558504,0.7514181926033848,-0.05424168100350423,-0.9042376825057334
0.30958092952616667,0.34810145109334384,-0.6633955773749046,0.8638871254609757,-0.4046544871692235,-0.8601732880960417
0.3330483346571038,0.3195038814567667,0.2888860604882498,0.19365757012858745,-0.4046544871692235,-0.5900642730132563
0.3572979866257388,0.24800995736534423,-0.3110338806496013,-0.37753536091498346,-1.0138810881936893,-0.005209583575530179
0.38076539175667595,0.21941238772880772,-0.7753963010438457,-0.5662273146191867,-0.9541529900540358,0.9404581016454503
0.40501504372531094,0.133619678819117,-0.2164139613208851,-0.8300762329343864,-0.4882738245647384,0.7175609377159063
0.429264695693946,0.09072332436427161,0.5989953647723295,-0.6078035078082485,-0.18963333386647085,0.32670403665331627
0.4519498539871852,0.09072332436427161,0.43551467239912434,-0.49000429377257354,0.8137987148797081,0.5885152112303806
0.4761995059558202,0.01922940027284911,-0.4287558692999129,0.3564443573072985,0.5111683872257117,0.139001161765279
0.4996669110867573,-0.052264523818532756,0.651030160758902,0.5462023672471189,0.5271038438093713,-0.6558747321965621
0.5239165630553924,-0.052264523818532756,-0.8298377584534535,1.3201591943050373,-0.3090895301457779,-0.9268421445730428
0.5473839681863295,-0.19525237200137777,-0.8372062299475656,1.3366830659571003,-0.7510774563792139,-0.8988011663123299
0.5716336201549644,-0.36683778982071863,-0.8583636082506425,1.4097079180968628,-1.2229294316824766,-0.9359983823724592
0.5958832721235995,-0.22384994163791425,-0.8251860490006063,1.026993729510371,-0.8824792722864516,-0.9720510687076616
0.6193506772545366,-0.23814872645618249,-0.4280658124983641,0.49716378040873827,-0.5798489446324552,-0.9814934389383096
0.6436003292231717,-0.3525390050024504,1.3622073790533957,-0.6989513159534992,-0.5718931619602533,-0.53226552190444
0.6670677343541087,-0.29534386572933674,1.163786424578683,-1.1765445095099007,-0.6614853091697336,0.5959546544424063
0.6913173863227438,-0.3239414353658732,0.31620939936304354,-1.4579833557127804,0.04132327601994139,1.2386080949889489
0.7155670382913788,-0.309642650547605,1.7114293768342574,-1.508621026904586,2.0402076996008414,1.9736823108233508
0.7374699497469202,-0.209551156819646,-0.015441773019774232,-0.7373293404357101,3.728529904094799,1.245475273338511
0.7617196017155551,-0.2524475112744914,-0.7047373056153716,0.054430625757011755,0.5669305396488923,-0.3700284333960297
0.7851870068464922,-0.4383317139121411,-0.6769731818117628,0.6192272193868814,0.3598651690183414,-0.8922201203939993
0.8094366588151273,-0.45263049873040934,-0.8055084880471857,1.3057674351242083,-0.5957844012161148,-0.9623225660457815
0.8329040639460644,-0.5670207772766772,-0.8766672908032256,1.2812481417050183,-0.6137028306580108,-0.9528801958151334
0.8571537159146994,-0.7243074102777498,-0.8586628200870325,1.1821049117926403,-1.0676363765193775,-0.9239808202607253
0.8814033678833344,-0.7243074102777498,-0.8325192819517876,0.9278504995979932,-0.8824792722864516,-0.8544506394714064
0.9048707730142715,-0.6957098406412133,-0.5944745403461598,0.6549401032800499,-1.185109599940448,-0.9334231904913733
0.9291204249829066,-0.6814110558229045,-0.23740980558488023,0.029165092972889425,-1.4260049653572986,-0.8630346124083593
0.9525878301138436,-0.6814110558229045,0.7697442932827424,-1.2122573934030694,-0.8585880330305902,-0.31995525793047075
0.9768374820824787,-0.6814110558229045,1.5521293055573304,-1.5032907457265012,-0.1597692847966441,0.8860929397114153
1.0010871340511136,-0.6814110558229045,1.3987069846146136,-1.4574503275949715,1.6201280397650306,1.5768166287048944
1.022990045506655,-0.6242159165497908,1.9177691554426404,-1.239441827411302,3.027728183002617,1.886125786866431
1.04723969747529,-0.5813195620949455,0.6955195999300183,-1.0131180885898194,2.748989094604482,0.9467530151325491
1.0707071026062271,-0.5956183469132137,-0.5837387939563485,-0.24108016275601152,2.3667292665106996,-0.31652166875568966
1.0949567545748622,-0.6814110558229045,-0.8593812954994727,0.7599466424883211,1.6559648986488227,-0.7548765534027524
1.1184241597057993,-0.8243989040057494,-0.8778867618792995,0.8686843785212515,0.0731702979480046,-0.8827777501633511
1.1426738116744344,-0.8672952584605949,-0.8430305887249767,1.2380728641625312,-0.8108055545188674,-0.8787718961261064
1.1669234636430692,-0.8672952584605949,-0.11448937887195987,0.7878773158614858,-0.627631423144178,-0.7846343262508558
1.1903908687740063,-0.8243989040057494,1.2558327120365778,-0.18223385854995494,-0.31704531281797965,-0.3279669660049602
1.2146405207426414,-0.9530879673702449,1.575572167375392,-1.035825086408461,-0.11795961609888664,0.8385949561269426
1.2381079258735785,-0.9673867521885539,-0.6101654947348877,-0.9665314310933579,-0.12393242591285199,1.512150699246515
1.2623575778422136,-1.0388806762799356,-0.42214745166825757,-1.1770775376277092,-0.10601399647095593,1.3845356349171483
1.2866072298108486,-1.0245818914616676,-0.03305715010006903,-0.696286175364457,0.8735268130193616,1.3213003676149284
1.30851014126639,-1.0102831066433993,-0.10096648830958453,-0.14033784849020803,0.01743203676407998,0.110960183504566
1.332759793235025,-1.0817770307347812,-0.3545313384515741,0.3962082548958119,0.22447351615537484,-0.5494334677783458
1.356227198365962,-1.1103746003713582,-0.7166322311202463,1.1687792088474283,-0.5181378736345652,-0.8664682015831405
1.380476850334597,-1.1532709548262037,-0.8676734195328384,1.275917860526933,0.18665368441334626,-0.8759105718137887
1.4039442554655341,-1.196167309281049,-0.8715732851567811,1.2023599802693625,0.41959326715799494,-0.9500188715028157
1.4281939074341692,-1.5965332841929256,-0.8429110256165029,1.314295885009144,-0.8944248919143822,-0.8759105718137887
1.4524435594028042,-1.2962588030090079,-0.8149542103270121,1.016013350283517,-0.9700884466376953,-0.8939369149813899
1.4759109645337414,-1.324856372645585,-0.2790495054542699,0.5689093650657604,-0.9700884466376953,-0.8744799096576299
1.5001606165023764,-1.224764878917626,-0.17575278771754596,-0.6067374515726314,-0.5121650638205998,-0.5826248298012303
1.5236280216333136,-1.196167309281049,0.851169794373083,-0.8839120728330431,-0.3807632479133621,0.6119780705913852
1.5478776736019484,-1.410649081555276,-0.31710943756172744,-0.9020350288385317,0.09108872738990065,1.0594891930378645
1.5721273255705834,-1.410649081555276,-0.858245091462404,0.011575165085209551,0.17669103764365202,0.8008254752043494
1.5948124838638227,-1.539338144919812,-0.4328911792334451,0.357510413542916,-0.004476229633544964,-0.49936029231278717
1.6190621358324577,-1.55363692973808,-0.40784896355597094,0.22286751098449245,-0.3090895301457779,-0.7917876370316501
1.6425295409633949,-1.610832069011194,0.2326900079479616,1.1780538980972954,-0.39669870449702166,-0.8430053422221357
1.66677919293203,-1.9254053350133797,-0.840644019526141,1.160250758962492,-0.08212275721509453,-0.8172534234112772
1.690246598062967,-1.9254053350133797,-0.8513929925768807,1.4342272115160528,-0.8466424134026594,-0.9225501581045664
1.714496250031602,-1.753819917193998,-0.8691720616504911,1.3153619412447615,-0.685376548425595,-0.9557415201274511
