date,GWL,P,T,ET,NDVI
-1.7149654948005744,0.6322398295473025,-0.4601260761844859,0.5411771890509705,-0.532621112315441,-0.8511288747670617
-1.6912059399901038,0.4592795804289968,-0.857635161109617,1.2850182318346186,-0.7206620914856355,-0.8921342610668459
-1.668212822431584,0.2701043079558574,-0.8681439418697043,1.1297701013080854,-0.6087329372176625,-0.8263292099989288
-1.6444532676211134,-0.013658600753859464,-0.8673079650441132,1.2102499014138137,-0.6982762606320408,-0.8589861942975594
-1.6206937128106431,0.3700969519773768,0.25722810262836027,0.8680809448352683,-0.6788811767804865,-0.7379343652808311
-1.5977005952521233,0.9997803589236897,1.476284525173097,-0.24534410901455317,-0.49381303594764936,-0.787042612346441
-1.5739410404416527,1.3078658026656687,1.4964548253362908,-0.756884102976894,-0.5356118593174812,-0.2625665336857277
-1.5509479228831329,1.8591765967302532,0.590100869746502,-1.7456952727920405,-0.35801163165740324,1.1632914198642539
-1.5271883680726623,2.1294269859775996,1.6635079909859687,-1.954423528550121,0.1389538132923965,1.7621664928293659
-1.5034288132621918,2.399677375224946,1.621740094166361,-1.5641743817148637,1.3791288425815365,2.0163016713938973
-1.4819685702075733,2.0186243263861883,1.0447848652301939,-0.8453599606415133,3.84157023647694,1.6656687873454428
-1.4582090153971028,1.237600701461361,-0.5291716951019009,-0.35188897986420026,1.326889267701588,0.30217830756878544
-1.435215897838583,0.5457597049881535,-0.7759364137971133,0.3213375286331316,-0.16997065248720875,-0.6070608868509808
-1.4114563430281126,0.3782044636547975,-0.56105123033473,0.8675617203184569,-0.30428563760877625,-0.7588053702837153
-1.3884632254695928,0.39441948700963886,-0.8602542447617376,1.19519239042629,-0.689321928290603,-0.8457269675898447
-1.3647036706591222,0.17011166393433796,-0.8652579495312211,1.0357904637652686,-0.7296164238270734,-0.8913976373608619
-1.3409441158486517,0.40252699868705955,0.6166297942694479,0.8395235964106554,-0.7146985061462379,-0.8066859111726847
-1.3179509982901318,0.7511500008161344,-0.6837286686013713,0.5861420322068157,-0.6908083474592818,-0.7418630250460798
-1.2941914434796613,0.6970999229666681,-0.4800104065923765,-0.33444303609934584,-0.5415754446568788,-0.638244623737643
-1.2711983259211415,1.1349055535473629,2.932815915697345,-1.1766252023670245,-0.3535344654866843,-0.2743525129814741
-1.2474387711106711,1.6483812931173227,1.8900034077865984,-1.6273120829590992,-0.16549348631648983,0.8850932002375741
-1.2236792163002006,1.9456567212894023,3.2063467133296566,-1.7908678057546101,-0.47889511826681397,1.8333734510745003
-1.2022189732455821,2.026731838063609,0.46168402225403515,-1.166759936547613,-0.1878793171700844,1.6912050758195598
-1.1784594184351116,1.124095537977471,-0.2659913882370904,-0.2501209745692156,0.19267980734102352,0.655021062735192
-1.1554663008765917,0.8160100942355,-0.5542193441305692,0.3405488357551442,-0.026701335024203403,-0.5250501142514122
