date,747-27,P,T,ET,NDVI
-1.7205804374573146,0.7361259608164762,-0.8561721400676071,1.2676807860634192,-0.6961497603105423,-0.9205224956535597
-1.7044333227894843,0.7122583688435489,-0.8523593382940766,1.138405685966742,-0.6460447031410685,-0.8953554993435402
-1.6882862081216543,0.6883907768706216,-0.8293708744259589,1.0123624633724817,-0.7325898018883413,-0.8512509612556841
-1.6726599681205283,0.7439194797199485,-0.04288542752102546,0.6440294242689023,-0.34085935492700115,-0.8328117758404222
-1.656512853452698,0.7994481143761791,4.277304657610811,-0.7002296243926404,-0.29835204642649854,-0.3783107731723463
-1.640886613451572,0.8549768172255062,0.5744838540392662,-1.3087315603945782,-0.20420919901025458,0.6206445556085289
-1.6247394987837418,0.9105055200748526,0.2195316474801362,-1.580916243801254,0.19207625314831048,1.04300157289054
-1.6085923841159115,0.966034222924199,-0.13098754904686155,-1.1920809817917168,2.2327185815050594,1.6632060661146857
-1.594007893448194,1.0215628575804103,1.3460589607565712,-0.5409586612266558,2.0732933996021883,1.3796412958097124
-1.5778607787803638,1.0770915604297566,0.6257589616972632,-0.801528784859021,0.7523418924069715,0.25360509457230296
-1.5622345387792378,1.0225370644916232,-0.645067242780659,0.5086945538551929,-0.28164428736307767,-0.7371273542260905
-1.5460874241114078,1.0088984405071044,-0.7681025580803204,0.9258087440108784,-0.5594996043937956,-0.8946079647996782
-1.5304611841102818,0.8179577047236666,-0.8504887885362931,0.9354033803461785,-0.709814775902217,-0.9521681246770497
-1.5143140694424515,0.8997894486308377,-0.8139439064999057,1.1742593270091801,-0.6733747343244179,-0.8589754848755912
-1.4981669547746213,1.0088984405071044,-0.828260972142879,1.0527609321526934,-0.8753072247277914,-0.9688630628233004
-1.4825407147734952,1.0088984405071044,1.494423956150131,-0.07001351142133852,0.3879414766289806,-0.8228446485889294
-1.466393600105665,1.0839108724220161,1.4035187945907537,-0.93302580073861,-0.34085935492700115,0.035075829583321276
-1.450767360104539,0.824777016715926,1.730300412272984,-1.7485698892391324,-0.067559043093508,1.5331350554827032
-1.434620245436709,0.8725122006617806,-0.7349545512045895,-1.4501262011253186,0.7978919443792203,1.9564887854898638
-1.4184731307688787,0.8725122006617806,0.2844937964008923,-1.2390442017487129,1.8637631605298437,1.9726853672735396
-1.403367765434457,0.8725122006617806,0.6297378473255476,-0.6088280887774113,1.3080525264684075,1.3420153904353271
-1.3872206507666267,0.8929701366385783,0.5487054812523562,-0.33836034029389433,0.4729743136507748,0.22569713826812288
-1.3715944107655007,0.9134280726153758,0.4648938658077038,0.05825162695583305,-0.055406289227311986,-0.574414001845469
-1.3554472960976705,0.8656928886695212,-0.8330992942871251,1.1984984082773074,-0.746254817480016,-0.8559853467001433
-1.3398210560965444,0.8111383927313878,-0.8112311042235795,1.1545650734788269,-0.7963598746494898,-0.8497558921679602
-1.3236739414287142,0.8588735766772618,-0.8446414599739074,1.0081206241505594,-0.7234797914938916,-0.7044850124774513
-1.3075268267608842,0.8384156407004641,-0.8332116231079291,0.9737819256873799,-0.8419099266217386,-0.8146217686064477
-1.2919005867597582,0.8043190807391284,1.0992855037650138,0.1915665739305315,-0.37729939650480027,-0.7695205177934424
-1.275753472091928,0.7565838967932738,0.15286254577676253,-0.6143828782346905,-0.4866195212381975,-0.49343109292708925
-1.260127232090802,0.7906804567545902,0.42423672338620433,-1.5930357844353176,-0.061491776170804494,0.974726751217814
-1.2439801174229717,0.8043190807391284,-0.7326590119925467,-1.3632694932478637,1.2503497206299627,1.8570666911562221
-1.2278330027551414,0.46335348112584784,0.16991457113856104,-1.213290177901328,0.8252219755625696,1.617855637120393
-1.213248512087424,0.42925692116451203,-0.2834582988547477,-0.30987941980384515,0.9436521106904167,1.018332932943095
-1.1971013974195936,0.3951603612031956,-0.7964129764610453,0.2501443536618389,-0.2315392301936039,-0.5963416817987534
-1.1814751574184676,0.3406058652650622,-0.7757240402456542,0.7212914958110571,-0.550389593999346,-0.8769163139282783
-1.1653280427506376,-0.15038459817806102,-0.7041250625009376,1.3489827044835951,-0.7735848486633653,-0.6568919798515727
-1.1497018027495116,-0.12651700620513373,-0.8561900460665477,1.1091167961010886,-0.6824847447188677,-0.8609689103258897
-1.1335546880816814,-0.1026494142322064,-0.845465259207771,1.1389106668264948,-0.746254817480016,-0.874424532115405
-1.117407573413851,-0.11628803821672522,-0.8011098595175931,0.9139921918926668,-0.705259770704992,-0.7675270923431438
-1.101781333412725,0.22467756139655531,-0.36768567137907165,0.2575170742142276,-0.4319594588714989,-0.7431076305769863
-1.0856342187448949,0.31332861729600514,1.3570443275024586,-0.5800441797715106,-0.504839542027097,-0.7812318923139465
-1.0700079787437689,0.36106380124185977,0.5659995904472099,-1.2996419049190304,-0.308974318546427,0.9794611366622732
-1.0538608640759388,0.3406058652650622,2.636716619447322,-2.118215878578069,0.3423914246567317,1.6138687862197958
-1.0377137494081086,0.4224376091722526,1.0174962576652402,-1.532438081265,2.966074418258266,2.3628983991694867
-1.0231292587403908,0.6542942169092857,0.14506672806766563,-1.03806181956716,4.186815811114536,2.4139799263333876
-1.0069821440725608,0.46335348112584784,-0.3125473962165595,-0.5464124545119845,0.9406093672186704,0.6326051083103206
-0.9913559040714347,0.42925692116451203,-0.379944108406881,0.15571293288809399,-0.20876420420747946,-0.7588058559980875
-0.9752087894036046,0.30650930530374576,-0.736604729576607,0.7313911130061101,-0.32263933413810164,-0.9197749611096977
-0.9595825494024786,0.2792320573346694,-0.7665013813474483,1.0636685187233508,-0.7781398538605903,-0.9404567501565455
-0.9434354347346483,0.24513549737335294,-0.8037527380510145,1.1979934274175543,-0.7599198330716906,-0.7555665396413525
-0.9272883200668182,0.25877412135787176,-0.6599983315079482,0.6702884289760397,-0.6991925037822885,-0.5781516745647789
-0.9116620800656922,0.2792320573346694,0.3681748571454134,0.41042527854732824,-0.7599198330716906,-0.8771654921095657
-0.8955149653978619,0.2792320573346694,-0.1193832895278877,-0.666395906789213,-0.5473468505275997,-0.6808130852551556
-0.8798887253967359,0.2792320573346694,-0.3767007183785925,-1.200665656407512,-0.4866195212381975,-0.1533028754698944
-0.8637416107289058,0.23831618538107413,-0.3185733927768055,-0.797185949465148,-0.5594996043937956,0.2511133127594297
-0.8475944960610755,0.1871713454390898,0.13128561092801735,-0.7295185142582937,0.3515014350511815,0.8354361478782008
-0.833010005393358,0.1360265054971055,-0.012226657914566069,-0.10283726730526076,-0.012898980726809377,0.4524492832395864
-0.8168628907255278,0.08488166555510178,0.425164054036603,0.19964626768657437,0.17841123755663582,0.07569187313315505
-0.8012366507244018,0.033736825613117444,-0.5426510274553363,1.0374095140162127,-0.19054418341857993,-0.6852982925183275
-0.7850895360565716,-0.01740801432888627,-0.8525230169864975,1.1899137336615122,-0.5640546095910206,-0.8587263066943038
-0.7694632960554456,-0.0685528542708706,-0.8539422269566548,1.254046302850098,-0.7826948590578151,-0.929243731998616
-0.7533161813876154,-0.08560113425153851,-0.8343896758799594,1.1096217769608414,-0.6278246823521689,-0.8823982339165994
-0.7371690667197852,-0.1026494142322064,-0.7935858514838436,0.9255057554950268,-0.5473468505275997,-0.4186776385408925
-0.7215428267186592,-0.11969769421285492,-0.3869509711508683,0.3585132461647567,-0.7295470584165951,-0.7137046051850822
