date,GWL,P,T,ET,NDVI
1027814400,185.94,0.0262617805274203,46.305,58.75,0.19965
1030492800,185.94,0.188745640916749,44.72,61.5,0.2239
1033171200,185.94,0.925752203911542,45.097,34.333,0.1893
1035763200,185.9485714285714,34.4361367821693,36.877,61.5,0.2374
1038441600,185.9571428571429,215.397284030914,27.91,60.0,0.3189
1041033600,185.9657142857143,49.9576352834701,22.035,64.0,0.51685
1043712000,185.9742857142857,47.2522941827774,20.045,87.667,0.7146
1046390400,185.9828571428571,26.7599916458129,23.7,185.25,0.79155
1048809600,185.9914285714286,77.7318493723869,29.435,177.0,0.65315
1051488000,186.0,35.0538539886474,31.25,127.667,0.3941
1054080000,186.0,8.89580360054969,40.26,50.0,0.21865
1056758400,186.0,3.4430157020688,43.8,63.25,0.1854
1059350400,185.9,0.272216012701392,42.71,46.5,0.1738
1062028800,186.0,1.39216936938464,45.99,47.25,0.18295
1064707200,186.0,0.851303050294518,44.003,31.667,0.1737
1067299200,186.13,80.9921400547027,29.977,115.0,0.2213
1069977600,185.2,90.8597338199615,26.435,75.5,0.4234
1072569600,185.31,117.268879294395,18.08,70.25,0.6458
1075248000,185.4,7.12867183238267,20.59,115.5,0.747
1077926400,185.48,46.6848510503768,23.82,128.5,0.66215
1080432000,185.5,58.3272337317466,28.665,151.25,0.61805
1083110400,185.58,61.4837408065795,31.637,121.0,0.41895
1085702400,185.66,37.6957096159458,35.957,100.333,0.2856
1088380800,185.5,0.492277930956333,45.505,45.0,0.20545
1090972800,186.71,1.86708453297615,45.49,35.5,0.19325
1093651200,186.57,0.550388844218105,43.945,45.5,0.20255
1096329600,186.5,0.548770073801279,43.065,33.75,0.2106
1098921600,186.59,72.2367049455642,36.403,64.0,0.221
1101600000,186.63,41.2560412287712,26.917,39.0,0.3217
1104192000,186.76,44.5508444309234,19.115,66.333,0.60075
1106870400,186.82,5.4328769557178,22.325,98.667,0.7844
1109548800,187.0,39.9680122733116,23.565,111.25,0.69855
1111968000,186.89,21.31156642735,30.765,136.5,0.5466
1114646400,186.7,2.28812176734209,35.623,98.333,0.25025
1117238400,186.7,3.35489494353532,40.59,60.0,0.188
1119916800,186.6833333333333,5.60335836187005,47.425,42.75,0.18785
1122508800,186.6666666666667,0.0262072241166606,44.825,52.25,0.1859
1125187200,186.65,0.240686287404969,45.205,38.5,0.1843
1127865600,186.65,2.81330432742834,43.203,41.333,0.1939
1130457600,186.1,19.31042920053,36.85,52.0,0.2223
1133136000,186.2,85.9325587749481,27.895,40.0,0.2553
1135728000,186.4,60.7683123350143,21.74,64.5,0.59515
1138406400,186.46,143.857922673225,16.203,112.667,0.769
1141084800,186.44,82.5276660919189,19.495,156.5,0.82885
1143504000,186.42,38.564483731985,24.32,266.25,0.7805
1146182400,186.4,24.1760104894638,29.33,146.0,0.44215
1148774400,186.18,24.2393754422664,34.705,101.75,0.2351
1151452800,186.18,4.99039608612656,40.31,90.75,0.20085
1154044800,186.1082608695652,3.81842538714408,44.075,36.25,0.1906
1156723200,186.0365217391304,2.17174560762941,45.03,39.0,0.19435
1159401600,185.9647826086957,8.72447222471237,41.93,53.667,0.1637
1161993600,185.8930434782609,46.2653328180313,36.697,45.0,0.2071
1164672000,185.8213043478261,26.7702135443687,29.955,27.0,0.27175
1167264000,185.7495652173913,16.7146265208721,23.62,34.5,0.3576
1169942400,185.6778260869565,27.820355951786,26.31,72.0,0.41605
1172620800,185.6060869565218,35.9180402755737,27.565,89.5,0.58575
1175040000,185.534347826087,28.6723091304302,33.39,107.75,0.5151
1177718400,185.4626086956522,74.5544779300689,34.583,134.5,0.51505
1180310400,185.3908695652174,11.4216181263327,41.08,91.75,0.3003
1182988800,185.3191304347826,0.114279270172119,46.025,70.75,0.23175
1185580800,185.2473913043478,0.0867539439350366,46.695,38.25,0.2263
1188259200,185.1756521739131,0.509266810957342,45.04,53.0,0.21495
1190937600,185.1039130434783,1.74113251268863,42.557,61.0,0.22
1193529600,185.0321739130435,16.5347735881805,37.91,38.333,0.2342
1196208000,184.9604347826087,79.2236298322677,32.265,39.5,0.26565
1198800000,184.8886956521739,31.9912056326866,25.77,56.0,0.5199
1201478400,184.8169565217391,42.749169319868,20.745,134.75,0.75035
1204156800,184.7452173913044,38.0020925402641,27.143,206.75,0.74505
1206662400,184.6734782608696,17.9738991558551,30.425,146.0,0.56865
1209340800,184.6017391304348,37.371719777584,33.203,78.0,0.2854
1211932800,184.53,15.1634860932827,38.323,103.0,0.20165
1214611200,184.465,0.35967613547109,46.78,40.5,0.184
1217203200,184.4,0.0419533399399369,45.34,43.25,0.2104
1219881600,184.4,0.0353876951267011,44.815,42.5,0.19815
1222560000,184.28,41.553551852703,42.645,62.333,0.23665
1225152000,183.7,88.9520825743675,31.617,93.0,0.2753
1227830400,183.77,86.5739822387695,28.757,90.0,0.3985
1230422400,184.54,54.8674033284187,19.457,68.0,0.63845
1233100800,184.62,97.7330110073089,14.95,148.0,0.78105
1235779200,184.65,102.629760503768,20.943,234.5,0.8001
1238198400,184.68,75.0060537457466,27.045,190.25,0.7299
1240876800,184.58,13.7327639758586,31.703,144.333,0.41905
1243468800,184.43,3.13869226723909,37.255,99.75,0.22485
1246147200,184.3966666666667,8.18914823234081,43.265,74.75,0.2042
1248739200,184.3633333333333,0.177714158780872,46.1,47.5,0.18185
1251417600,184.33,0.0896985388244502,44.54,39.0,0.1859
1254096000,184.36,55.7821583747863,40.937,62.333,0.2176
1256688000,184.39,6.95189470052719,39.21,34.5,0.2566
1259366400,184.39,17.289420068264,32.985,55.0,0.2489
1264636800,184.38,117.911572694778,18.91,79.0,0.4976
1267315200,184.41,155.06544470787,20.265,156.333,0.79045
1269734400,184.54,52.2614246606826,22.785,200.0,0.72725
1272412800,184.56,22.0659247040748,28.317,134.0,0.4341
1275004800,184.3,15.6669972538948,35.89,91.75,0.265
1277683200,184.4,5.74895793199539,42.7,78.0,0.21985
1280275200,184.15,1.12827147915959,43.995,43.75,0.20385
1282953600,184.15,4.21716996654868,47.85,29.0,0.1993
1285632000,184.06,5.63559338450431,40.557,51.0,0.1621
1290902400,184.26,170.469875335693,28.117,62.5,0.4429
1293494400,184.26,61.6700077056884,20.36,65.75,0.6297
1296172800,184.3,80.8562366366386,20.02,115.25,0.78245
1298851200,184.16875,29.2869007587432,20.985,215.0,0.805
1301270400,184.0375,102.04762995243,24.36,244.667,0.75225
1303948800,183.90625,59.1351020336151,30.77,154.667,0.46665
1306540800,183.775,93.2560973167419,36.205,73.0,0.28985
1309219200,183.64375,6.06284482777118,43.16,52.75,0.2468
1311811200,183.5125,1.09316550940275,43.455,59.75,0.2227
1314489600,183.38125,0.258488571736961,42.175,54.0,0.2295
1317168000,183.25,3.26089896261692,42.883,46.0,0.2394
1319760000,183.24,30.7425455152988,34.943,35.0,0.2539
1322438400,183.42,124.413878917694,22.615,53.333,0.4478
1325030400,183.3,6.20854729413986,24.025,72.0,0.609
1327708800,183.42,22.3583614379167,22.785,92.0,0.7055
1330387200,183.36,6.90474025905132,24.26,118.5,0.713
1332892800,183.2,16.7151960879564,30.965,123.25,0.5962
1335571200,183.36,75.0019025802612,32.117,128.0,0.4576
1338163200,183.06,3.92756727710366,41.123,54.333,0.2871
1340841600,183.04,3.67919791862368,42.47,58.5,0.20585
1343433600,182.85,0.147943451651372,43.615,44.75,0.198
1346112000,182.8,0.286162074655294,45.43,30.25,0.20145
1348790400,182.68,25.3308275341987,43.655,44.667,0.23895
1351382400,182.73,104.770221590995,37.343,63.0,0.2249
1354060800,182.88,105.558207035064,22.44,71.667,0.4856
1356652800,183.0,15.4558763355016,22.245,68.667,0.5875
1359331200,183.03,46.1905934214592,21.48,109.5,0.7249
1362009600,183.14,20.6621664762496,20.755,178.75,0.80495
1364428800,183.15,100.420602679252,21.723,208.333,0.7662
1367107200,183.21,44.0452060103416,29.497,152.667,0.42185
1369699200,182.91,18.0039060562849,34.475,87.75,0.2654
1372377600,182.35,0.290005981223657,43.48,61.5,0.20265
1374969600,182.43,0.173801880329847,46.75,38.25,0.19775
1377648000,182.43,0.364113600924611,46.34,30.25,0.20585
1380326400,182.42,12.8082038462162,41.823,69.667,0.216
1382918400,182.52,10.7022438123822,37.47,45.5,0.2225
1385596800,182.5,38.8903114199638,29.77,47.0,0.2621
1388188800,182.67,22.1563785374164,24.215,45.0,0.51375
1390867200,182.52,98.6731098890304,23.135,87.0,0.6757
1393545600,182.74,35.1599112153053,22.44,168.0,0.7738
1395964800,182.52,23.9116373956203,28.255,180.5,0.65405
1398643200,182.4,59.3449902534484,33.903,134.333,0.45745
1401235200,182.39,7.2275506183505,40.395,63.75,0.2309
1403913600,182.33,1.27012576349079,43.82,62.75,0.1926
1406505600,182.25,1.15072302147746,44.67,56.5,0.1935
1409184000,182.23,0.520268480759114,44.27,41.75,0.18285
1411862400,182.22,8.10567386448383,41.963,48.333,0.2348
1414454400,182.32,9.07283156365156,41.577,18.0,0.2098
1417132800,182.4,180.749881267547,30.54,76.0,0.2724
1419724800,182.53,63.524013698101,19.99,62.5,0.5307
1422403200,182.59,66.1053138971328,19.01,97.667,0.73735
1425081600,182.68,24.6863356232643,19.445,209.333,0.8118
1427500800,182.63,53.0166179537773,25.955,240.5,0.7823
1430179200,182.62,2.19873094931244,30.863,179.0,0.5157
1432771200,182.44,11.3219598233699,39.29,69.0,0.29565
1435449600,182.37,0.796649219468236,45.4,49.75,0.20115
1438041600,182.25,0.878801275044679,45.745,47.75,0.1902
1440720000,182.34,3.39263049513101,40.505,70.25,0.2013
1443398400,182.24,4.29023019969463,42.503,62.0,0.1944
1445990400,182.88,51.5867856144905,36.103,66.0,0.2369
1448668800,182.48,26.9141113758087,32.765,42.333,0.27525
1451260800,182.46,2.84405303187668,31.535,8.0,0.29875
1456617600,182.39,59.9708032608032,32.42,88.5,0.30695
1459123200,182.44,46.1590690612793,32.575,109.667,0.46055
1461801600,182.38,17.7913995087146,36.743,126.0,0.5389
1464393600,182.3,47.8794055581092,40.763,107.667,0.32865
1467072000,182.2,1.67467013932764,46.855,64.75,0.249
1469664000,182.06,0.878349694423377,47.74,43.0,0.22815
1472342400,182.02,0.782818162813782,47.83,30.25,0.2204
1475020800,182.0,2.04044055193662,44.255,48.333,0.2244
1477612800,182.05,17.6170632988214,39.51,83.0,0.2077
1480291200,182.07,95.3709518909454,28.33,69.0,0.2312
1482883200,182.22,75.2940967082977,22.74,61.333,0.6184
1485561600,182.255,40.8303296864032,18.62,133.0,0.8283
1488240000,182.29,107.732416391372,20.735,283.0,0.8616
1490659200,182.35,33.9607381224632,27.245,284.333,0.6689
1493337600,182.19,5.83335600793361,32.963,114.667,0.36075
1495929600,182.12,6.39616975933313,39.18,76.25,0.21055
1498608000,182.07,1.47588308528065,46.535,50.25,0.18495
