date,GWL,P,T,ET,NDVI
1509148800,201.54,11.28715595,40.717,44.0,0.2239
1511827200,201.96,23.82762372,32.375,59.667,0.22605
1514419200,201.8,58.70961142,22.87,66.5,0.32135
1517097600,201.97,85.33019024,19.33,110.333,0.54785
1519776000,202.26,84.95250106,20.41,191.667,0.8014
1522195200,202.49,110.5695398,22.97,270.25,0.7972
1524873600,202.22,63.70647669,29.19,145.0,0.689
1527465600,201.85,13.35355295,31.583,52.667,0.3014
1530144000,200.95,0.934168923,40.415,42.5,0.22555
1532736000,200.75,0.163575482,42.0,33.25,0.1938
1535414400,200.82,1.54888849,46.095,34.75,0.22445
1538092800,200.87,37.97777295,43.057,35.5,0.2202
1540684800,201.17,94.0593338,35.223,47.5,0.2564
1543363200,202.1,85.53150952,25.115,37.333,0.37875
1545955200,202.18,10.47128852,23.645,35.0,0.6079
1548633600,201.74,17.47373611,22.425,35.0,0.6499
1551312000,201.89,27.06760347,29.57,50.333,0.6374
1553731200,200.9,33.39046428,34.485,73.0,0.45885
1556409600,201.14,20.63320801,35.59,88.5,0.30605
1559001600,200.57,6.972519681,45.99,77.0,0.2263
1561680000,200.44,0.621826597,46.465,47.0,0.20775
1564272000,200.54,0.489005959,46.54,30.25,0.21535
1566950400,200.58,1.716596201,47.78,24.25,0.20485
1569628800,200.62,3.192635402,45.163,34.0,0.1987
1572220800,200.66,18.53459014,39.903,40.5,0.2544
1574899200,200.7,27.97484457,29.175,50.333,0.2524
1577491200,200.74,68.66730148,25.415,55.5,0.52875
1580169600,200.78,20.1736975,25.22,101.333,0.6163
1582848000,200.82,1.103314525,32.865,260.0,0.6088
1585353600,200.66,19.64435765,34.11,247.0,0.3615
1588032000,202.3,18.41507748,36.63,77.667,0.27295
1590624000,200.85,44.11327279,44.31,48.0,0.25205
1593302400,200.94,1.608927928,46.36,27.75,0.24905
1595894400,201.62,1.284191357,49.275,31.25,0.219
1598572800,202.02,0.645957065,46.815,24.75,0.22165
